Book Name,Author Name,Rating,Total Ratings,Book Type,Price,Book Link,Author Link
THE CONCISE 48 LAWS OF POWER,Robert Greene,4.4 out of 5 stars,"6,262",Paperback,470.0,https://www.amazon.in/CONCISE-48-LAWS-POWER/dp/1861974043/ref=zg_bs_g_1318143031_d_sccl_27/000-0000000-0000000?psc=1,https://www.amazon.in/Robert-Greene/e/B001IGV3IS/ref=zg_bs_g_1318143031_d_sccl_27_bl/000-0000000-0000000
Tales of Arjuna,KAMALA CHANDRAKANT,4.7 out of 5 stars,188,Kindle Edition,70.0,https://www.amazon.in/Tales-Arjuna-KAMALA-CHANDRAKANT-ebook/dp/B06Y5YMK9H/ref=zg_bs_g_1318143031_d_sccl_28/000-0000000-0000000?psc=1,NA
Ick Factor: A Fake Dating Workplace Revenge Romance (Season of Revenge Series Book 4),Morgan Elizabeth,4.6 out of 5 stars,73,Kindle Edition,248.0,https://www.amazon.in/Ick-Factor-Workplace-Revenge-Romance-ebook/dp/B0CQWNRBTY/ref=zg_bs_g_1318143031_d_sccl_29/000-0000000-0000000?psc=1,https://www.amazon.in/Morgan-Elizabeth/e/B09H9YFGXL/ref=zg_bs_g_1318143031_d_sccl_29_bl/000-0000000-0000000
Priestdaddy: A Memoir,Patricia Lockwood,4.0 out of 5 stars,"2,452",Kindle Edition,471.7,https://www.amazon.in/Priestdaddy-Memoir-Patricia-Lockwood-ebook/dp/B06XGVCM4Z/ref=zg_bs_g_1318143031_d_sccl_30/000-0000000-0000000?psc=1,https://www.amazon.in/Patricia-Lockwood/e/B009JWA0Y6/ref=zg_bs_g_1318143031_d_sccl_30_bl/000-0000000-0000000
TINKLE DOUBLE DIGEST 4,ANANT PAI,4.4 out of 5 stars,768,Kindle Edition,94.5,https://www.amazon.in/TINKLE-DOUBLE-DIGEST-ANANT-PAI-ebook/dp/B0758DXC9K/ref=zg_bs_g_1318143031_d_sccl_1/000-0000000-0000000?psc=1,NA
"Joy of X, The: A Guided Tour of Mathematics, from One to Infinity",Steven Strogatz,4.6 out of 5 stars,"2,237",Paperback,267.0,https://www.amazon.in/Joy-Guided-Tour-Mathematics-Infinity/dp/1848878451/ref=zg_bs_g_1318143031_d_sccl_2/000-0000000-0000000?psc=1,NA
"The Hitchhiker's Guide to the Galaxy: 42nd Anniversary Edition (The Hitchhiker's Guide to the Galaxy, 1)",Douglas Adams,4.4 out of 5 stars,"22,132",Paperback,389.0,https://www.amazon.in/Hitchhikers-Guide-Galaxy-42nd-Anniversary/dp/1529034523/ref=zg_bs_g_1318143031_d_sccl_3/000-0000000-0000000?psc=1,https://www.amazon.in/Douglas-Adams/e/B000AQ2A84/ref=zg_bs_g_1318143031_d_sccl_3_bl/000-0000000-0000000
Prahlad,KAMALA CHANDRAKANT,4.6 out of 5 stars,454,Kindle Edition,70.0,https://www.amazon.in/Prahlad-KAMALA-CHANDRAKANT-ebook/dp/B06Y69JW9Y/ref=zg_bs_g_1318143031_d_sccl_4/000-0000000-0000000?psc=1,NA
SUPPANDI (VOL 2) : TINKLE COLLECTION (SUPPANDI : TINKLE COLLECTION),Rajani Thindiath,4.5 out of 5 stars,"2,438",Kindle Edition,98.7,https://www.amazon.in/SUPPANDI-VOL-TINKLE-COLLECTION-ebook/dp/B076WX4W22/ref=zg_bs_g_1318143031_d_sccl_5/000-0000000-0000000?psc=1,NA
Gandhari,GAYATRI MADAN DUTT,4.6 out of 5 stars,150,Kindle Edition,55.6,https://www.amazon.in/Gandhari-GAYATRI-MADAN-DUTT-ebook/dp/B06XJ1W36L/ref=zg_bs_g_1318143031_d_sccl_6/000-0000000-0000000?psc=1,NA
TINKLE DOUBLE DIGEST 5,ANANT PAI,4.4 out of 5 stars,960,Kindle Edition,94.5,https://www.amazon.in/TINKLE-DOUBLE-DIGEST-ANANT-PAI-ebook/dp/B0758FRLRZ/ref=zg_bs_g_1318143031_d_sccl_7/000-0000000-0000000?psc=1,NA
BORN A CRIME: STORIES FROM A SOUTH AFRICAN CHILDHOOD,Trevor Noah,4.6 out of 5 stars,"97,468",Paperback,324.0,https://www.amazon.in/BORN-CRIME-STORIES-AFRICAN-CHILDHOOD/dp/1473635306/ref=zg_bs_g_1318143031_d_sccl_8/000-0000000-0000000?psc=1,https://www.amazon.in/Trevor-Noah/e/B01F6FCBY6/ref=zg_bs_g_1318143031_d_sccl_8_bl/000-0000000-0000000
SUPPANDI VOL 3 : TINKLE COLLECTION (SUPPANDI : TINKLE COLLECTION),Rajani Thindiath,4.5 out of 5 stars,937,Kindle Edition,156.4,https://www.amazon.in/SUPPANDI-VOL-TINKLE-COLLECTION-ebook/dp/B076X41BBC/ref=zg_bs_g_1318143031_d_sccl_9/000-0000000-0000000?psc=1,https://www.amazon.in/Rajani-Thindiath/e/B00J8CPRZY/ref=zg_bs_g_1318143031_d_sccl_9_bl/000-0000000-0000000
TINKLE DOUBLE DIGEST 10,ANANT PAI,4.4 out of 5 stars,100,Kindle Edition,94.5,https://www.amazon.in/TINKLE-DOUBLE-DIGEST-ANANT-PAI-ebook/dp/B075QGW4XW/ref=zg_bs_g_1318143031_d_sccl_10/000-0000000-0000000?psc=1,NA
The Complete Hitchhiker's Guide to the Galaxy Boxset,Douglas Adams,4.7 out of 5 stars,"2,648",Paperback,"1,299.0",https://www.amazon.in/Complete-Hitchhikers-Guide-Galaxy-Boxset/dp/1529044197/ref=zg_bs_g_1318143031_d_sccl_11/000-0000000-0000000?psc=1,https://www.amazon.in/Douglas-Adams/e/B000AQ2A84/ref=zg_bs_g_1318143031_d_sccl_11_bl/000-0000000-0000000
Land Of Black Gold,Herge,4.8 out of 5 stars,771,Paperback,464.3,https://www.amazon.in/Land-Black-Gold-Tintin-Herge/dp/1405206268/ref=zg_bs_g_1318143031_d_sccl_12/000-0000000-0000000?psc=1,https://www.amazon.in/Herge/e/B000AQ6XHS/ref=zg_bs_g_1318143031_d_sccl_12_bl/000-0000000-0000000
The Ultimate Hitchhiker's Guide to the Galaxy: The Complete Trilogy in Five Parts,Douglas Adams,4.6 out of 5 stars,"2,333",Paperback,517.0,https://www.amazon.in/Ultimate-Hitchhikers-Guide-Galaxy-Complete/dp/1529051436/ref=zg_bs_g_1318143031_d_sccl_13/000-0000000-0000000?psc=1,https://www.amazon.in/Douglas-Adams/e/B000AQ2A84/ref=zg_bs_g_1318143031_d_sccl_13_bl/000-0000000-0000000
The Excuse Encyclopedia: Books 1 - 12 in the 49... Series,James Warwood,4.6 out of 5 stars,166,Kindle Edition,449.0,https://www.amazon.in/Excuse-Encyclopedia-Books-12-49-ebook/dp/B08NH21ZK2/ref=zg_bs_g_1318143031_d_sccl_14/000-0000000-0000000?psc=1,https://www.amazon.in/James-Warwood/e/B00B8XMO9I/ref=zg_bs_g_1318143031_d_sccl_14_bl/000-0000000-0000000
"Anxious People: The No. 1 New York Times bestseller, now a Netflix TV Series",Fredrik Backman,4.5 out of 5 stars,"66,827",Kindle Edition,218.5,https://www.amazon.in/Anxious-People-comforting-bestselling-escapist-ebook/dp/B081RGCWTS/ref=zg_bs_g_1318143031_d_sccl_15/000-0000000-0000000?psc=1,https://www.amazon.in/Fredrik-Backman/e/B00KV5TN4I/ref=zg_bs_g_1318143031_d_sccl_15_bl/000-0000000-0000000
Agastya,KAMALA CHANDRAKANT,4.5 out of 5 stars,168,Kindle Edition,70.0,https://www.amazon.in/Agastya-KAMALA-CHANDRAKANT-ebook/dp/B06XXYKHW4/ref=zg_bs_g_1318143031_d_sccl_16/000-0000000-0000000?psc=1,NA
49 Questions to Annoy Your Parents (The 49 Series Book 4),James Warwood,4.1 out of 5 stars,896,Kindle Edition,99.0,https://www.amazon.in/Questions-Annoy-Your-Parents-Book-ebook/dp/B00YWL439C/ref=zg_bs_g_1318143031_d_sccl_17/000-0000000-0000000?psc=1,https://www.amazon.in/James-Warwood/e/B00B8XMO9I/ref=zg_bs_g_1318143031_d_sccl_17_bl/000-0000000-0000000
Kochunni,RADHA M. NAIR,4.5 out of 5 stars,127,Kindle Edition,55.6,https://www.amazon.in/Kochunni-RADHA-M-NAIR-ebook/dp/B06Y5WF1X8/ref=zg_bs_g_1318143031_d_sccl_18/000-0000000-0000000?psc=1,NA
Divine Beings,NA,4.5 out of 5 stars,198,Kindle Edition,70.0,https://www.amazon.in/Divine-Beings-ebook/dp/B06XMX6FSF/ref=zg_bs_g_1318143031_d_sccl_19/000-0000000-0000000?psc=1,NA
Tinkle Magazine No.598,Rajani Thindiath,4.4 out of 5 stars,316,Kindle Edition,42.0,https://www.amazon.in/Tinkle-Magazine-No-598-Rajani-Thindiath-ebook/dp/B07B2VGWSF/ref=zg_bs_g_1318143031_d_sccl_20/000-0000000-0000000?psc=1,https://www.amazon.in/Rajani-Thindiath/e/B00J8CPRZY/ref=zg_bs_g_1318143031_d_sccl_20_bl/000-0000000-0000000
