Book Name,Author Name,Rating,Total Ratings,Book Type,Price,Book Link,Author Link
Children of Dune: 3,Frank Herbert,4.5 out of 5 stars,"16,454",Paperback,396.0,https://www.amazon.in/Children-Dune-Frank-Herbert/dp/0593098242/ref=zg_bs_g_1402038031_d_sccl_28/000-0000000-0000000?psc=1,https://www.amazon.in/Frank-Herbert/e/B000APO5OM/ref=zg_bs_g_1402038031_d_sccl_28_bl/000-0000000-0000000
Harry Potter and the Prisoner of Azkaban,J.K. Rowling,4.8 out of 5 stars,"75,185",Kindle Edition,222.3,https://www.amazon.in/Harry-Potter-Prisoner-Azkaban-Rowling-ebook/dp/B019PIOJZ4/ref=zg_bs_g_1402038031_d_sccl_29/000-0000000-0000000?psc=1,https://www.amazon.in/J-K-Rowling/e/B000AP9A6K/ref=zg_bs_g_1402038031_d_sccl_29_bl/000-0000000-0000000
Harry Potter and the Order of the Phoenix,J.K. Rowling,4.7 out of 5 stars,"67,163",Kindle Edition,313.9,https://www.amazon.in/Harry-Potter-Order-Phoenix-Rowling-ebook/dp/B019PIOJV8/ref=zg_bs_g_1402038031_d_sccl_30/000-0000000-0000000?psc=1,https://www.amazon.in/J-K-Rowling/e/B000AP9A6K/ref=zg_bs_g_1402038031_d_sccl_30_bl/000-0000000-0000000
Harry Potter and the Philosopher's Stone: Illustrated [Kindle in Motion] (Illustrated Harry Potter Book 1),J.K. Rowling,4.8 out of 5 stars,"29,638",Kindle Edition,313.9,https://www.amazon.in/Harry-Potter-Philosophers-Stone-Illustrated-ebook/dp/B073QVF5DD/ref=zg_bs_g_1402038031_d_sccl_1/000-0000000-0000000?psc=1,NA
The Canterville Ghost,Oscar Wilde,4.3 out of 5 stars,"1,576",Paperback,109.0,https://www.amazon.in/Canterville-Ghost-Oscar-Wilde/dp/9354401538/ref=zg_bs_g_1402038031_d_sccl_2/000-0000000-0000000?psc=1,https://www.amazon.in/Oscar-Wilde/e/B000AQ0DXI/ref=zg_bs_g_1402038031_d_sccl_2_bl/000-0000000-0000000
Harry Potter and the Cursed Child - Parts One and Two: The Official Playscript of the Original West End Production,J.K. Rowling,4.4 out of 5 stars,"86,710",Kindle Edition with Audio/Video,253.6,https://www.amazon.in/Harry-Potter-Cursed-Child-Playscript-ebook/dp/B073P9348D/ref=zg_bs_g_1402038031_d_sccl_3/000-0000000-0000000?psc=1,https://www.amazon.in/J-K-Rowling/e/B000AP9A6K/ref=zg_bs_g_1402038031_d_sccl_3_bl/000-0000000-0000000
Dune Messiah,Frank Herbert,4.3 out of 5 stars,"26,133",Audible Audiobook,134.0,https://www.amazon.in/Dune-Messiah/dp/B079TLYTRW/ref=zg_bs_g_1402038031_d_sccl_4/000-0000000-0000000?psc=1,NA
"The Secret Of The Nagas (Shiva Trilogy Book 2) (The Shiva Trilogy, 2)",Amish Tripathi,4.6 out of 5 stars,"14,005",Paperback,271.0,https://www.amazon.in/Secret-Nagas-Shiva-Trilogy-Book/dp/9356290601/ref=zg_bs_g_1402038031_d_sccl_5/000-0000000-0000000?psc=1,https://www.amazon.in/Amish-Tripathi/e/B005V7D3TW/ref=zg_bs_g_1402038031_d_sccl_5_bl/000-0000000-0000000
"The Great Dune Trilogy: Dune, Dune Messiah, Children of Dune (GOLLANCZ S.F.)",Frank Herbert,4.6 out of 5 stars,"5,241",Kindle Edition,353.2,https://www.amazon.in/Great-Dune-Trilogy-Children-GOLLANCZ-ebook/dp/B07G17V69X/ref=zg_bs_g_1402038031_d_sccl_6/000-0000000-0000000?psc=1,https://www.amazon.in/Frank-Herbert/e/B000APO5OM/ref=zg_bs_g_1402038031_d_sccl_6_bl/000-0000000-0000000
Premchand ki Anmol Kahaniya (Hindi),Munshi Premchand,4.3 out of 5 stars,159,Paperback,171.0,https://www.amazon.in/Premchand-ki-Anmol-Kahaniya-Hindi/dp/9354401260/ref=zg_bs_g_1402038031_d_sccl_7/000-0000000-0000000?psc=1,NA
