Book Name,Author Name,Rating,Total Ratings,Book Type,Price,Book Link,Author Link
Media Ka Loktantra,Vineet Kumar,NA,NA,Paperback,335.0,https://www.amazon.in/Media-Ka-Loktantra-Vineet-Kumar/dp/9360869473/ref=zg_bs_g_1318144031_d_sccl_17/000-0000000-0000000?psc=1,https://www.amazon.in/Vineet-Kumar/e/B001H6P524/ref=zg_bs_g_1318144031_d_sccl_17_bl/000-0000000-0000000
Madhushala,Harivansh Rai Bachchan,4.5 out of 5 stars,"4,003",Hardcover,120.0,https://www.amazon.in/Madhushala-Harivansh-Rai-Bachchan/dp/8170283442/ref=zg_bs_g_1318144031_d_sccl_18/000-0000000-0000000?psc=1,https://www.amazon.in/Harivansh-Rai-Bachchan/e/B00J4Z4SLE/ref=zg_bs_g_1318144031_d_sccl_18_bl/000-0000000-0000000
"Guns, Germs and Steel : The MILLION-COPY bestselling history of everybody (20th Anniversary Edition)",Jared Diamond,4.5 out of 5 stars,"11,870",Paperback,427.0,https://www.amazon.in/Guns-Germs-Steel-Jared-Diamond/dp/0099302780/ref=zg_bs_g_1318144031_d_sccl_19/000-0000000-0000000?psc=1,https://www.amazon.in/Jared-Diamond/e/B000AQ01ZS/ref=zg_bs_g_1318144031_d_sccl_19_bl/000-0000000-0000000
Freedom from the Known,J Krishnamurti,4.6 out of 5 stars,"3,471",Paperback,157.0,https://www.amazon.in/Freedom-Known-J-Krishnamurti/dp/8187326069/ref=zg_bs_g_1318144031_d_sccl_20/000-0000000-0000000?psc=1,https://www.amazon.in/J-Krishnamurti/e/B00MBRRO4K/ref=zg_bs_g_1318144031_d_sccl_20_bl/000-0000000-0000000
"Essential English Grammar with Answers, 2nd Edition - Raymond Murphy (2024-25 Examination)",Raymond Murphy,4.3 out of 5 stars,"3,545",Paperback,261.0,https://www.amazon.in/Essential-English-Grammar-Answers-Raymond/dp/8175960299/ref=zg_bs_g_1318144031_d_sccl_21/000-0000000-0000000?psc=1,https://www.amazon.in/Raymond-Murphy/e/B001IODFNQ/ref=zg_bs_g_1318144031_d_sccl_21_bl/000-0000000-0000000
Sanskrit Swayam Shikshak,Shripad D. Satvlekar,4.5 out of 5 stars,"2,735",Paperback,184.0,https://www.amazon.in/Sanskrit-Swayam-Shikshak-Shripad-Satvlekar/dp/9389373425/ref=zg_bs_g_1318144031_d_sccl_22/000-0000000-0000000?psc=1,https://www.amazon.in/Shripad-D-Satvlekar/e/B0789CBYBQ/ref=zg_bs_g_1318144031_d_sccl_22_bl/000-0000000-0000000
VASHISTA 360 SPOKEN ENGLISH 45 DAYS CHALLENGE ( TELUGU ),VASHISTA 360,5.0 out of 5 stars,4,Perfect Paperback,299.0,https://www.amazon.in/VASHISTA-SPOKEN-ENGLISH-CHALLENGE-TELUGU/dp/B0CQK81YXV/ref=zg_bs_g_1318144031_d_sccl_23/000-0000000-0000000?psc=1,NA
My First Book of Patterns Capital Letters: Write and Practice Patterns and Captital Letters A to Z,Wonder House Books,4.4 out of 5 stars,"1,124",Paperback,101.0,https://www.amazon.in/First-Book-Patterns-Capital-Letters/dp/9387779289/ref=zg_bs_g_1318144031_d_sccl_24/000-0000000-0000000?psc=1,https://www.amazon.in/Wonder-House-Books/e/B08N67G4CC/ref=zg_bs_g_1318144031_d_sccl_24_bl/000-0000000-0000000
Maila Aanchal,फणीश्वरनाथ रेणु,4.4 out of 5 stars,"1,819",Paperback,149.0,https://www.amazon.in/Maila-Aanchal-%E0%A4%AE%E0%A5%88%E0%A4%B2%E0%A4%BE-%E0%A4%86%E0%A4%81%E0%A4%9A%E0%A4%B2-%E0%A4%AB%E0%A4%A3%E0%A5%80%E0%A4%B6%E0%A5%8D%E0%A4%B5%E0%A4%B0%E0%A4%A8%E0%A4%BE%E0%A4%A5/dp/9353494990/ref=zg_bs_g_1318144031_d_sccl_25/000-0000000-0000000?psc=1,NA
Blossom English Alphabet Writing Book (A) for Kids | Capital Letter Practice and Activities for Nursery Children | 70 Practic,TARGET PUBLICATIONS,4.4 out of 5 stars,424,Paperback,110.0,https://www.amazon.in/Blossom-Alphabet-Practice-Activities-Children/dp/B07RJ13DHK/ref=zg_bs_g_1318144031_d_sccl_26/000-0000000-0000000?psc=1,NA
PITMAN SHORTHAND,Issac Pitman,4.4 out of 5 stars,"1,762",Paperback,159.0,https://www.amazon.in/Pitman-Shorthand-Instructor-Key-Issac/dp/8177586467/ref=zg_bs_g_1318144031_d_sccl_27/000-0000000-0000000?psc=1,NA
English Grammar & Composition Very Useful for All Competitive Examinations,S.C. Gupta,4.2 out of 5 stars,"2,650",Paperback,230.0,https://www.amazon.in/English-Grammar-Composition-Competitive-Examinations/dp/9351768740/ref=zg_bs_g_1318144031_d_sccl_28/000-0000000-0000000?psc=1,https://www.amazon.in/S-C-Gupta/e/B001ICGG02/ref=zg_bs_g_1318144031_d_sccl_28_bl/000-0000000-0000000
"Non Kannadiga To Naanu Kannadiga - Speak Kannada in 30 Days, Proven simple and easy to learn",Sridevi Shetty,4.3 out of 5 stars,228,Pocket Book,149.0,https://www.amazon.in/Non-Kannadiga-Naanu-Kannada-Proven/dp/B082FPZ4S5/ref=zg_bs_g_1318144031_d_sccl_29/000-0000000-0000000?psc=1,NA
Aryans,Charles Allen,4.5 out of 5 stars,29,Hardcover,558.0,https://www.amazon.in/Aryans-Charles-Allen/dp/9357312684/ref=zg_bs_g_1318144031_d_sccl_30/000-0000000-0000000?psc=1,https://www.amazon.in/Charles-Allen/e/B001HCXXX6/ref=zg_bs_g_1318144031_d_sccl_30_bl/000-0000000-0000000
The Great Train Journey,Ruskin Bond,4.4 out of 5 stars,"2,034",Paperback,109.0,https://www.amazon.in/Great-Train-Journey-Ruskin-Bond/dp/9353041511/ref=zg_bs_g_1318144031_d_sccl_1/000-0000000-0000000?psc=1,https://www.amazon.in/Ruskin-Bond/e/B01D2X1L8G/ref=zg_bs_g_1318144031_d_sccl_1_bl/000-0000000-0000000
