Book Name,Author Name,Rating,Total Ratings,Book Type,Price,Book Link,Author Link
Stories of Creation,SHALINI SRINIVASAN,4.4 out of 5 stars,188,Kindle Edition,71.4,https://www.amazon.in/Stories-Creation-Credit-SHALINI-SRINIVASAN-ebook/dp/B07147LC3N/ref=zg_bs_g_1318104031_d_sccl_25/000-0000000-0000000?psc=1,NA
Avengers vs. Thanos,Steve Englehart,4.1 out of 5 stars,713,Kindle Edition,"2,046.4",https://www.amazon.in/Avengers-vs-Thanos-Steve-Englehart-ebook/dp/B00FRP6VKQ/ref=zg_bs_g_1318104031_d_sccl_26/000-0000000-0000000?psc=1,https://www.amazon.in/Steve-Englehart/e/B000APQUMW/ref=zg_bs_g_1318104031_d_sccl_26_bl/000-0000000-0000000
Saraswati,SANJANA KAPUR,4.5 out of 5 stars,"1,026",Kindle Edition,66.5,https://www.amazon.in/Saraswati-SANJANA-KAPUR-ebook/dp/B06XXWYQFK/ref=zg_bs_g_1318104031_d_sccl_27/000-0000000-0000000?psc=1,NA
Chanakya,YAGYA SHARMA,4.5 out of 5 stars,"1,352",Kindle Edition,70.0,https://www.amazon.in/Chanakya-Visionaries-YAGYA-SHARMA-ebook/dp/B01NCX4I0V/ref=zg_bs_g_1318104031_d_sccl_28/000-0000000-0000000?psc=1,NA
Asterix Album 40: Asterix & the White Iris,Fabcaro,4.4 out of 5 stars,227,Paperback,377.7,https://www.amazon.in/Asterix-Album-40-White-Iris/dp/1408730227/ref=zg_bs_g_1318104031_d_sccl_29/000-0000000-0000000?psc=1,https://www.amazon.in/Fabcaro/e/B004MK1Y1I/ref=zg_bs_g_1318104031_d_sccl_29_bl/000-0000000-0000000
Hanuman (Amar Chitra Katha) (1),Anant Pai,4.6 out of 5 stars,"1,023",Kindle Edition,70.0,https://www.amazon.in/Hanuman-1-ANANT-PAI-ebook/dp/B01N1270NX/ref=zg_bs_g_1318104031_d_sccl_30/000-0000000-0000000?psc=1,https://www.amazon.in/Anant-Pai/e/B002UD2OJA/ref=zg_bs_g_1318104031_d_sccl_30_bl/000-0000000-0000000
Suppandi Volume 7: Fire Away,Rajani Thindiath,4.4 out of 5 stars,"1,278",Kindle Edition,156.4,https://www.amazon.in/Suppandi-7-Fire-Rajani-Thindiath-ebook/dp/B07C2RJSKX/ref=zg_bs_g_1318104031_d_sccl_1/000-0000000-0000000?psc=1,https://www.amazon.in/Rajani-Thindiath/e/B00J8CPRZY/ref=zg_bs_g_1318104031_d_sccl_1_bl/000-0000000-0000000
Dashavatar,KAMALA CHANDRAKANT,4.6 out of 5 stars,"1,143",Kindle Edition,70.0,https://www.amazon.in/Dashavatar-KAMALA-CHANDRAKANT-ebook/dp/B06Y697TL7/ref=zg_bs_g_1318104031_d_sccl_2/000-0000000-0000000?psc=1,NA
Tinkle Specials: Happy Birthday Tantri!,Multiple Writers,4.5 out of 5 stars,52,Kindle Edition,208.9,https://www.amazon.in/Tinkle-Specials-Happy-Birthday-Tantri-ebook/dp/B09X9W16RP/ref=zg_bs_g_1318104031_d_sccl_3/000-0000000-0000000?psc=1,NA
TINKLE DOUBLE DIGEST 9,ANANT PAI,4.5 out of 5 stars,122,Kindle Edition,94.5,https://www.amazon.in/TINKLE-DOUBLE-DIGEST-ANANT-PAI-ebook/dp/B075QH4YMB/ref=zg_bs_g_1318104031_d_sccl_4/000-0000000-0000000?psc=1,NA
Bhanumati (Amar Chitra Katha),Kamala Chandrakant,4.3 out of 5 stars,77,Kindle Edition,70.0,https://www.amazon.in/Bhanumati-Kamala-Chandrakant-ebook/dp/B06XFRS37M/ref=zg_bs_g_1318104031_d_sccl_5/000-0000000-0000000?psc=1,https://www.amazon.in/Kamala-Chandrakant/e/B004MK3BAA/ref=zg_bs_g_1318104031_d_sccl_5_bl/000-0000000-0000000
Tinkle 779,Multiple Writers,4.2 out of 5 stars,19,Kindle Edition,52.5,https://www.amazon.in/Tinkle-779-Multiple-Writers-ebook/dp/B09BZ2ZS4R/ref=zg_bs_g_1318104031_d_sccl_6/000-0000000-0000000?psc=1,NA
Ganga (515),Lakshmi Seshadri,4.5 out of 5 stars,471,Kindle Edition,70.0,https://www.amazon.in/Ganga-LAKSHMI-SESHADRI-ebook/dp/B06Y68NYS8/ref=zg_bs_g_1318104031_d_sccl_7/000-0000000-0000000?psc=1,https://www.amazon.in/Lakshmi-Seshadri/e/B0BP1YJTWS/ref=zg_bs_g_1318104031_d_sccl_7_bl/000-0000000-0000000
Tinkle Double Digest No.190,Thindiath,4.3 out of 5 stars,21,Kindle Edition,94.5,https://www.amazon.in/Tinkle-Double-Digest-No-190-Thindiath-ebook/dp/B08DQRJ4QR/ref=zg_bs_g_1318104031_d_sccl_8/000-0000000-0000000?psc=1,NA
Tales of Arjuna,KAMALA CHANDRAKANT,4.7 out of 5 stars,188,Kindle Edition,70.0,https://www.amazon.in/Tales-Arjuna-KAMALA-CHANDRAKANT-ebook/dp/B06Y5YMK9H/ref=zg_bs_g_1318104031_d_sccl_9/000-0000000-0000000?psc=1,NA
TINKLE 800,Multiple Writers,4.4 out of 5 stars,35,Kindle Edition,126.0,https://www.amazon.in/TINKLE-800-Multiple-Writers-ebook/dp/B0C4YK2NHT/ref=zg_bs_g_1318104031_d_sccl_10/000-0000000-0000000?psc=1,NA
Surya,MAYAH BALSE,4.5 out of 5 stars,335,Kindle Edition,55.6,https://www.amazon.in/Surya-MAYAH-BALSE-ebook/dp/B01N7TH1AK/ref=zg_bs_g_1318104031_d_sccl_11/000-0000000-0000000?psc=1,NA
Tinkle 783,Multiple Authors,4.3 out of 5 stars,35,Kindle Edition,52.5,https://www.amazon.in/Tinkle-783-Multiple-Authors-ebook/dp/B09P1V76SL/ref=zg_bs_g_1318104031_d_sccl_12/000-0000000-0000000?psc=1,NA
Ashwini Kumars,DR. V.V.GANGAL,3.3 out of 5 stars,165,Kindle Edition,55.6,https://www.amazon.in/Ashwini-Kumars-DR-V-V-GANGAL-ebook/dp/B06X6M1V76/ref=zg_bs_g_1318104031_d_sccl_13/000-0000000-0000000?psc=1,NA
NOIS 01: School's never been so cool,Sundaresan Aparna,4.7 out of 5 stars,308,Kindle Edition,212.8,https://www.amazon.in/NOIS-01-Schools-never-been-ebook/dp/B08BG2PYH9/ref=zg_bs_g_1318104031_d_sccl_14/000-0000000-0000000?psc=1,NA
Set of 10 Champak Magazines,Champak,4.2 out of 5 stars,659,Paperback,102.0,https://www.amazon.in/Set-10-Champak-Magazines/dp/B07QFLS5QY/ref=zg_bs_g_1318104031_d_sccl_15/000-0000000-0000000?psc=1,NA
Ocean Stories,Multiple Writers,4.3 out of 5 stars,12,Kindle Edition,313.9,https://www.amazon.in/Ocean-Stories-Multiple-Writers-ebook/dp/B096XLRTSW/ref=zg_bs_g_1318104031_d_sccl_16/000-0000000-0000000?psc=1,NA
Tinkle 785,Multiple Authors,4.1 out of 5 stars,23,Kindle Edition,52.5,https://www.amazon.in/Tinkle-785-Multiple-Authors-ebook/dp/B09T72M4WJ/ref=zg_bs_g_1318104031_d_sccl_17/000-0000000-0000000?psc=1,NA
TINKLE DOUBLE DIGEST 4,ANANT PAI,4.4 out of 5 stars,768,Kindle Edition,94.5,https://www.amazon.in/TINKLE-DOUBLE-DIGEST-ANANT-PAI-ebook/dp/B0758DXC9K/ref=zg_bs_g_1318104031_d_sccl_18/000-0000000-0000000?psc=1,NA
The Adventures of Suppandi : volume 1,Multiple Writers,4.4 out of 5 stars,804,Kindle Edition,191.9,https://www.amazon.in/Adventures-Suppandi-1-Multiple-Writers-ebook/dp/B0B3T5SP8Q/ref=zg_bs_g_1318104031_d_sccl_19/000-0000000-0000000?psc=1,NA
Batman: The Black Mirror (Detective Comics (1937-2011)),Scott Snyder,4.6 out of 5 stars,"1,972",Kindle Edition,895.8,https://www.amazon.in/Batman-Black-Mirror-Scott-Snyder-ebook/dp/B009POHHQM/ref=zg_bs_g_1318104031_d_sccl_20/000-0000000-0000000?psc=1,https://www.amazon.in/Scott-Snyder/e/B09JVFZ8FD/ref=zg_bs_g_1318104031_d_sccl_20_bl/000-0000000-0000000
