Book Name,Author Name,Rating,Total Ratings,Book Type,Price,Book Link,Author Link
Theeyai mootugiraai Theenjuvaiye: தீயை மூட்டுகிறாய் தீஞ்சுவையே... (Tamil Edition),மகா  மணி ,4.6 out of 5 stars,103,Kindle Edition,414.0,https://www.amazon.in/Theeyai-mootugiraai-Theenjuvaiye-%E0%AE%AE%E0%AF%82%E0%AE%9F%E0%AF%8D%E0%AE%9F%E0%AF%81%E0%AE%95%E0%AE%BF%E0%AE%B1%E0%AE%BE%E0%AE%AF%E0%AF%8D-%E0%AE%A4%E0%AF%80%E0%AE%9E%E0%AF%8D%E0%AE%9A%E0%AF%81%E0%AE%B5%E0%AF%88%E0%AE%AF%E0%AF%87-ebook/dp/B0CSF7X7NX/ref=zg_bs_g_1318168031_d_sccl_17/000-0000000-0000000?psc=1,https://www.amazon.in/%E0%AE%AE%E0%AE%95%E0%AE%BE-%E0%AE%AE%E0%AE%A3%E0%AE%BF/e/B0CS289NKJ/ref=zg_bs_g_1318168031_d_sccl_17_bl/000-0000000-0000000
Pretty Rings and Broken Things: A Billionaire Arranged Marriage Romance (Black Tie Billionaires),Kat Singleton,4.3 out of 5 stars,"2,983",Kindle Edition,449.0,https://www.amazon.in/Pretty-Rings-Broken-Things-Billionaires-ebook/dp/B0CJ7H631V/ref=zg_bs_g_1318168031_d_sccl_18/000-0000000-0000000?psc=1,https://www.amazon.in/Kat-Singleton/e/B085LWBTC9/ref=zg_bs_g_1318168031_d_sccl_18_bl/000-0000000-0000000
காதல் தேன்மழை : Kadhal Thenmazhai (Tamil Edition),Janu Murugan ,4.4 out of 5 stars,11,Kindle Edition,449.0,https://www.amazon.in/%E0%AE%95%E0%AE%BE%E0%AE%A4%E0%AE%B2%E0%AF%8D-%E0%AE%A4%E0%AF%87%E0%AE%A9%E0%AF%8D%E0%AE%AE%E0%AE%B4%E0%AF%88-Kadhal-Thenmazhai-Tamil-ebook/dp/B0CSQ7MBYL/ref=zg_bs_g_1318168031_d_sccl_19/000-0000000-0000000?psc=1,https://www.amazon.in/Janu-Murugan/e/B089FLPYBT/ref=zg_bs_g_1318168031_d_sccl_19_bl/000-0000000-0000000
Tayai Kaatu Nee: Part 11-- Epi 21 & Epi 22 (Tamil Edition),Vanisha Thandawan,4.9 out of 5 stars,29,Kindle Edition,100.0,https://www.amazon.in/Tayai-Kaatu-Nee-Part-Tamil-ebook/dp/B0CWTT2FK9/ref=zg_bs_g_1318168031_d_sccl_20/000-0000000-0000000?psc=1,https://www.amazon.in/Vanisha-Thandawan/e/B0BHY4MSFB/ref=zg_bs_g_1318168031_d_sccl_20_bl/000-0000000-0000000
வெண்பனியில் கரைந்த தீந்தணல் (Tamil Edition),அனு  ஜெய் ,4.3 out of 5 stars,88,Kindle Edition,449.0,https://www.amazon.in/%E0%AE%B5%E0%AF%86%E0%AE%A3%E0%AF%8D%E0%AE%AA%E0%AE%A9%E0%AE%BF%E0%AE%AF%E0%AE%BF%E0%AE%B2%E0%AF%8D-%E0%AE%95%E0%AE%B0%E0%AF%88%E0%AE%A8%E0%AF%8D%E0%AE%A4-%E0%AE%A4%E0%AF%80%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AE%A3%E0%AE%B2%E0%AF%8D-Tamil-%E0%AE%9C%E0%AF%86%E0%AE%AF%E0%AF%8D-ebook/dp/B0CVNSB9DK/ref=zg_bs_g_1318168031_d_sccl_21/000-0000000-0000000?psc=1,https://www.amazon.in/%E0%AE%85%E0%AE%A9%E0%AF%81-%E0%AE%9C%E0%AF%86%E0%AE%AF%E0%AF%8D/e/B0BMRWFV5S/ref=zg_bs_g_1318168031_d_sccl_21_bl/000-0000000-0000000
The Wrong Bride: Ares and Raven's Story (The Windsors),Catharina Maura,4.3 out of 5 stars,"32,957",Kindle Edition,325.0,https://www.amazon.in/Wrong-Bride-Ravens-Story-Windsors-ebook/dp/B0B9TBGC5X/ref=zg_bs_g_1318168031_d_sccl_22/000-0000000-0000000?psc=1,https://www.amazon.in/Catharina-Maura/e/B089B5CTHW/ref=zg_bs_g_1318168031_d_sccl_22_bl/000-0000000-0000000
அதியமான்: Athiyaman (Tamil Edition),ஆத்விகா பொம்மு (Aadvika Pommu),4.3 out of 5 stars,96,Kindle Edition,225.0,https://www.amazon.in/%E0%AE%85%E0%AE%A4%E0%AE%BF%E0%AE%AF%E0%AE%AE%E0%AE%BE%E0%AE%A9%E0%AF%8D-%E0%AE%86%E0%AE%A4%E0%AF%8D%E0%AE%B5%E0%AE%BF%E0%AE%95%E0%AE%BE-%E0%AE%AA%E0%AF%8A%E0%AE%AE%E0%AF%8D%E0%AE%AE%E0%AF%81-Aadvika-Pommu-ebook/dp/B0CVWGRBDC/ref=zg_bs_g_1318168031_d_sccl_23/000-0000000-0000000?psc=1,NA
தென்பாண்டி தேரழகா...! (Tamil Edition),சர  ணிகா,4.3 out of 5 stars,184,Kindle Edition,300.0,https://www.amazon.in/%E0%AE%A4%E0%AF%86%E0%AE%A9%E0%AF%8D%E0%AE%AA%E0%AE%BE%E0%AE%A3%E0%AF%8D%E0%AE%9F%E0%AE%BF-%E0%AE%A4%E0%AF%87%E0%AE%B0%E0%AE%B4%E0%AE%95%E0%AE%BE-Tamil-%E0%AE%9A%E0%AE%B0-%E0%AE%A3%E0%AE%BF%E0%AE%95%E0%AE%BE-ebook/dp/B0CVV5HDDS/ref=zg_bs_g_1318168031_d_sccl_24/000-0000000-0000000?psc=1,https://www.amazon.in/%E0%AE%9A%E0%AE%B0-%E0%AE%A3%E0%AE%BF%E0%AE%95%E0%AE%BE/e/B0C4V73YJX/ref=zg_bs_g_1318168031_d_sccl_24_bl/000-0000000-0000000
The Unwanted Marriage: Dion and Faye's Story (The Windsors),Catharina Maura,4.4 out of 5 stars,"20,426",Kindle Edition,286.0,https://www.amazon.in/Unwanted-Marriage-Fayes-Story-Windsors-ebook/dp/B0BT9W3ZS2/ref=zg_bs_g_1318168031_d_sccl_25/000-0000000-0000000?psc=1,https://www.amazon.in/Catharina-Maura/e/B089B5CTHW/ref=zg_bs_g_1318168031_d_sccl_25_bl/000-0000000-0000000
தீ தொடும் தண்ணீரே (Tamil Edition),தேன் நிலா  J,4.2 out of 5 stars,18,Kindle Edition,250.0,https://www.amazon.in/%E0%AE%A4%E0%AF%8A%E0%AE%9F%E0%AF%81%E0%AE%AE%E0%AF%8D-%E0%AE%A4%E0%AE%A3%E0%AF%8D%E0%AE%A3%E0%AF%80%E0%AE%B0%E0%AF%87-Tamil-%E0%AE%A4%E0%AF%87%E0%AE%A9%E0%AF%8D-%E0%AE%A8%E0%AE%BF%E0%AE%B2%E0%AE%BE-ebook/dp/B0CW1HLZRZ/ref=zg_bs_g_1318168031_d_sccl_26/000-0000000-0000000?psc=1,NA
