Book Name,Author Name,Rating,Total Ratings,Book Type,Price,Book Link,Author Link
The Power of A Positive Attitude: Your Road To Success,Roger Fritz,4.4 out of 5 stars,"4,478",Paperback,109.0,https://www.amazon.in/Power-Positive-Attitude-Your-Success/dp/9389432642/ref=zg_bs_g_1318068031_d_sccl_22/000-0000000-0000000?psc=1,https://www.amazon.in/Roger-Fritz/e/B001JJ44M6/ref=zg_bs_g_1318068031_d_sccl_22_bl/000-0000000-0000000
Chart Patterns Simplified: Your Ultimate Trading Companion - English Edition with Hindi Translation - Best Chart Pattern Book,Akash Kundur,4.1 out of 5 stars,"3,807",Paperback,120.0,https://www.amazon.in/Chart-Patterns-Simplified-Companion-Translation/dp/B0BT23Q1HD/ref=zg_bs_g_1318068031_d_sccl_23/000-0000000-0000000?psc=1,NA
"Deep Work: Rules for Focused Success in a Distracted World [Paperback] Newport, Cal",Cal Newport,4.5 out of 5 stars,"27,876",Paperback,279.0,https://www.amazon.in/Deep-Work-Focused-Success-Distracted/dp/0349413681/ref=zg_bs_g_1318068031_d_sccl_24/000-0000000-0000000?psc=1,https://www.amazon.in/Cal-Newport/e/B001IGNR0U/ref=zg_bs_g_1318068031_d_sccl_24_bl/000-0000000-0000000
"Thinking, Fast and Slow",Daniel Kahneman,4.5 out of 5 stars,"29,434",Audible Audiobook,957.0,https://www.amazon.in/Thinking-Fast-and-Slow/dp/B079X5LVHP/ref=zg_bs_g_1318068031_d_sccl_25/000-0000000-0000000?psc=1,NA
The Intelligent Investor (English) Paperback – 2013,Benjamin Graham,4.5 out of 5 stars,"45,637",Paperback,580.0,https://www.amazon.in/Intelligent-Investor-English-Paperback-2013/dp/0062312685/ref=zg_bs_g_1318068031_d_sccl_26/000-0000000-0000000?psc=1,https://www.amazon.in/Benjamin-Graham/e/B000APZXBQ/ref=zg_bs_g_1318068031_d_sccl_26_bl/000-0000000-0000000
"THE ART OF THINKING CLEARLY: BETTER THINKING, BETTER DECISIONS [Hardcover] Dobelli, Rolf",ROLF DOBELLI,4.5 out of 5 stars,"5,230",Hardcover,340.0,https://www.amazon.in/ART-THINKING-CLEARLY-DECISIONS-Hardcover/dp/144475954X/ref=zg_bs_g_1318068031_d_sccl_27/000-0000000-0000000?psc=1,NA
"The Subtle Art of Intraday Trading: A Handbook on How to Bank on Trading Psychology, Options Strategies and Make a Living out",Indrazith Shantharaj,4.3 out of 5 stars,"1,223",Kindle Edition,99.0,https://www.amazon.in/Subtle-Art-Intraday-Trading-Psychology-ebook/dp/B09JWPHHC8/ref=zg_bs_g_1318068031_d_sccl_28/000-0000000-0000000?psc=1,https://www.amazon.in/Indrazith-Shantharaj/e/B07DCN9538/ref=zg_bs_g_1318068031_d_sccl_28_bl/000-0000000-0000000
THINK AND GROW RICH (PB),Napoleon Hill,4.4 out of 5 stars,"74,456",Paperback,111.0,https://www.amazon.in/Think-Grow-Rich-Napoleon-Hill/dp/9353338158/ref=zg_bs_g_1318068031_d_sccl_29/000-0000000-0000000?psc=1,https://www.amazon.in/Napoleon-Hill/e/B000APAMYE/ref=zg_bs_g_1318068031_d_sccl_29_bl/000-0000000-0000000
The Psychology of Money – Deluxe Edition,Morgan Housel,4.6 out of 5 stars,"60,216",Hardcover,399.0,https://www.amazon.in/PSYCHOLOGY-MONEY-DELUXE-Morgan-Housel/dp/9390166934/ref=zg_bs_g_1318068031_d_sccl_30/000-0000000-0000000?psc=1,https://www.amazon.in/Morgan-Housel/e/B084ZNV1LR/ref=zg_bs_g_1318068031_d_sccl_30_bl/000-0000000-0000000
As a Man Thinketh,James Allen,4.4 out of 5 stars,"12,321",Paperback,69.0,https://www.amazon.in/As-Man-Thinketh-James-Allen/dp/9386538172/ref=zg_bs_g_1318068031_d_sccl_1/000-0000000-0000000?psc=1,https://www.amazon.in/James-Allen/e/B000APGXJM/ref=zg_bs_g_1318068031_d_sccl_1_bl/000-0000000-0000000
