Book Name,Author Name,Rating,Total Ratings,Book Type,Price,Book Link,Author Link
"Diglot Edition New Criminal Laws Bharatiya Sakshya Adhiniyam, 2023 (BSA), भारतीय साक्ष्य अधिनियम, 2023 with Comparative Table",Professional's,NA,NA,Perfect Paperback,140.0,https://www.amazon.in/Bharatiya-Comparative-Professionals-Notification-Incorporated/dp/B0CVHJRH75/ref=zg_bs_g_4149542031_d_sccl_17/000-0000000-0000000?psc=1,NA
"Taxmann X NISM's Equity Derivatives – Insights into strategies, risk management & regulatory norms | Elucidates derivative pr",NISM (An Educational Initiative of SEBI),4.5 out of 5 stars,26,Paperback,346.0,https://www.amazon.in/Taxmann-NISMs-Equity-Derivatives-strategies/dp/9357782257/ref=zg_bs_g_4149542031_d_sccl_18/000-0000000-0000000?psc=1,NA
"Diglot Edition New Criminal Laws Bharatiya Nyaya Sanhita, 2023 (BNS) भारतीय न्याय संहिता, 2023, both English and Hindi with C",Professional's,NA,NA,Perfect Paperback,273.0,https://www.amazon.in/Bharatiya-Comparative-Professionals-Notification-Incorporated/dp/B0CVHKGGFM/ref=zg_bs_g_4149542031_d_sccl_19/000-0000000-0000000?psc=1,NA
"PROFESSIONAL'S New Criminal Laws/ Criminal Manual containing Bharatiya Nagarik Suraksha Sanhita, 2023(BNSS), Bharatiya Nyaya ",Professional's,5.0 out of 5 stars,3,Paperback,450.0,https://www.amazon.in/PROFESSIONALS-containing-Bharatiya-Notification-Incorporated/dp/B0CRWKP1X8/ref=zg_bs_g_4149542031_d_sccl_20/000-0000000-0000000?psc=1,NA
New Criminal Laws | Criminal Manual : Bharatiya Nyaya Sanhita 2023 (BNS) | Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS) | B,Lawmann's,4.2 out of 5 stars,16,Paperback,399.0,https://www.amazon.in/New-Criminal-Laws-Manual-Bharatiya/dp/938544414X/ref=zg_bs_g_4149542031_d_sccl_21/000-0000000-0000000?psc=1,NA
"Commercial's New Criminal Law Combo Covering - Bharatiya Sakshya Adhiniyam 2023, Bharatiya Nagrik Suraksha Sanhita 2023, Bhar",Commercial Law Publishers,4.1 out of 5 stars,6,Paperback,448.0,https://www.amazon.in/Commercials-New-Criminal-Combo-Covering/dp/9356039836/ref=zg_bs_g_4149542031_d_sccl_22/000-0000000-0000000?psc=1,NA
Taxmann's All About New Criminal Laws | BNS | BNSS | BSA – Dictionary-style Alphabetical Handbook to Simplify the Complexitie,Taxmann,5.0 out of 5 stars,1,Paperback,220.0,https://www.amazon.in/Taxmanns-About-Criminal-Laws-BNSS/dp/9357789782/ref=zg_bs_g_4149542031_d_sccl_23/000-0000000-0000000?psc=1,https://www.amazon.in/Taxmann/e/B08151K8VD/ref=zg_bs_g_4149542031_d_sccl_23_bl/000-0000000-0000000
"Diglot Edition by Professional's Bharatiya Nagarik Suraksha Sanhita, 2023 (BNSS), भारतीय नागरिक सुरक्षा संहिता, 2023 in both ",Professional's,NA,NA,Perfect Paperback,449.0,https://www.amazon.in/Professionals-Bharatiya-Comparative-Notification-Incorporated/dp/B0CVH4PYVJ/ref=zg_bs_g_4149542031_d_sccl_24/000-0000000-0000000?psc=1,NA
Legal Eagles : Stories of the Top Seven Indian Lawyers,Indu Bhan,4.4 out of 5 stars,923,Hardcover,310.0,https://www.amazon.in/Legal-Eagles-Stories-Indian-Lawyers/dp/8184006357/ref=zg_bs_g_4149542031_d_sccl_25/000-0000000-0000000?psc=1,https://www.amazon.in/Indu-Bhan/e/B076RZ5Q35/ref=zg_bs_g_4149542031_d_sccl_25_bl/000-0000000-0000000
God Save The Honâ€™Ble Supreme Court,Fali S. Nariman,4.6 out of 5 stars,230,Paperback,334.0,https://www.amazon.in/God-Save-Hon%C3%A2%E2%82%ACTMBle-Supreme-Court/dp/9391067638/ref=zg_bs_g_4149542031_d_sccl_26/000-0000000-0000000?psc=1,https://www.amazon.in/Fali-S-Nariman/e/B00EZGOKBK/ref=zg_bs_g_4149542031_d_sccl_26_bl/000-0000000-0000000
