Book Name,Author Name,Rating,Total Ratings,Book Type,Price,Book Link,Author Link
Breakout Trading Stock Screener For Swing Traders With Small Capital: Step By Step Screener Setup with Risk Management Techni,Abhishek Jain,3.7 out of 5 stars,152,Kindle Edition,99.0,https://www.amazon.in/Breakout-Trading-Screener-Traders-Capital-ebook/dp/B0B1F5JNX4/ref=zg_bs_g_1318216031_d_sccl_30/000-0000000-0000000?psc=1,https://www.amazon.in/Abhishek-Jain/e/B0CB7B6M3X/ref=zg_bs_g_1318216031_d_sccl_30_bl/000-0000000-0000000
IGNITED MINDS,A P J  Abdul Kalam,4.6 out of 5 stars,"4,613",Paperback,135.0,https://www.amazon.in/IGNITED-MINDS-P-Abdul-Kalam/dp/0143424122/ref=zg_bs_g_1318216031_d_sccl_1/000-0000000-0000000?psc=1,https://www.amazon.in/A-P-J-Abdul-Kalam/e/B001H9RNS0/ref=zg_bs_g_1318216031_d_sccl_1_bl/000-0000000-0000000
Arihant Cracking The CSAT (Civil Services Aptitude Test) Paper-2,"Aman Kumar Rudraksh Tripathi , Abhishek Jain, Piyush Kaushik , Anand Raj Deb , Prabhat Sharma ",4.3 out of 5 stars,96,Paperback,569.0,https://www.amazon.in/Arihant-Cracking-Services-Aptitude-Paper-2/dp/9358892110/ref=zg_bs_g_1318216031_d_sccl_2/000-0000000-0000000?psc=1,NA
Bharat Ki Rajvyavastha for UPSC (Hindi) |भारत की राजव्यवस्था |7th Edition| Civil Services Exam | State Administrative Exams,M. Laxmikanth,4.4 out of 5 stars,343,Paperback,712.0,https://www.amazon.in/Bharat-Rajvyavastha-%E0%A4%B0%E0%A4%BE%E0%A4%9C%E0%A4%B5%E0%A5%8D%E0%A4%AF%E0%A4%B5%E0%A4%B8%E0%A5%8D%E0%A4%A5%E0%A4%BE-Services-Administrative/dp/9355325339/ref=zg_bs_g_1318216031_d_sccl_3/000-0000000-0000000?psc=1,https://www.amazon.in/M-Laxmikanth/e/B00IZAQPQU/ref=zg_bs_g_1318216031_d_sccl_3_bl/000-0000000-0000000
Behave : The bestselling exploration of why humans behave as they do,Robert M Sapolsky,4.5 out of 5 stars,"7,619",Paperback,475.0,https://www.amazon.in/Behave-Biology-Humans-Best-Worst/dp/009957506X/ref=zg_bs_g_1318216031_d_sccl_4/000-0000000-0000000?psc=1,https://www.amazon.in/Robert-M-Sapolsky/e/B000APOCFE/ref=zg_bs_g_1318216031_d_sccl_4_bl/000-0000000-0000000
"Communication Book, The",Mikael Krogerus,4.2 out of 5 stars,970,Hardcover,210.0,https://www.amazon.in/Communication-Book-Mikael-Krogerus/dp/0241982286/ref=zg_bs_g_1318216031_d_sccl_5/000-0000000-0000000?psc=1,https://www.amazon.in/Mikael-Krogerus/e/B005GVHOH0/ref=zg_bs_g_1318216031_d_sccl_5_bl/000-0000000-0000000
1984,George Orwell,4.5 out of 5 stars,"124,831",Paperback,135.0,https://www.amazon.in/1984-George-Orwell/dp/9389053730/ref=zg_bs_g_1318216031_d_sccl_6/000-0000000-0000000?psc=1,https://www.amazon.in/George-Orwell/e/B000AQ0KKY/ref=zg_bs_g_1318216031_d_sccl_6_bl/000-0000000-0000000
All In One Physics - 12th Class,Keshav Mohan,4.3 out of 5 stars,218,Paperback,399.0,https://www.amazon.in/Arihant-Class-12th-Physics-Exam-2024/dp/9350105616/ref=zg_bs_g_1318216031_d_sccl_7/000-0000000-0000000?psc=1,NA
The Art of War,Sun Tzu,4.3 out of 5 stars,"13,578",Paperback,97.2,https://www.amazon.in/Art-War-Sun-Tzu/dp/8172345240/ref=zg_bs_g_1318216031_d_sccl_8/000-0000000-0000000?psc=1,https://www.amazon.in/Sun-Tzu/e/B001IGOJRK/ref=zg_bs_g_1318216031_d_sccl_8_bl/000-0000000-0000000
"NCERT Notes Indian History Class 6-12 (Old+New) for UPSC , State PSC and Other Competitive Exams",Sujeet Yadav Janmejay Sahani,4.2 out of 5 stars,605,Paperback,170.0,https://www.amazon.in/NCERT-Notes-Indian-History-Competitive/dp/9326191133/ref=zg_bs_g_1318216031_d_sccl_9/000-0000000-0000000?psc=1,NA
Objective Computer Awareness,Arihant Experts,4.2 out of 5 stars,909,Paperback,113.8,https://www.amazon.in/Objective-Computer-Awareness-Arihant-Experts/dp/9325794179/ref=zg_bs_g_1318216031_d_sccl_10/000-0000000-0000000?psc=1,NA
