Book Name,Author Name,Rating,Total Ratings,Book Type,Price,Book Link,Author Link
The Supreme Yoga: Yoga Vasistha,Swami Venkatesananda,4.6 out of 5 stars,418,Paperback,240.0,https://www.amazon.in/Supreme-Yoga-Vasistha/dp/8120819756/ref=zg_bs_g_23033693031_d_sccl_10/000-0000000-0000000?psc=1,NA
THE DIET MYTH,Professor Tim Spector,4.5 out of 5 stars,"3,712",Paperback,389.0,https://www.amazon.in/DIET-MYTH-Professor-Tim-Spector/dp/1474619304/ref=zg_bs_g_23033693031_d_sccl_11/000-0000000-0000000?psc=1,NA
"The Myth of Normal : Trauma, Illness & Healing in a Toxic Culture",Daniel Mate,4.7 out of 5 stars,"4,458",Paperback,559.0,https://www.amazon.in/Myth-Normal-Illness-Healing-Culture/dp/1785042726/ref=zg_bs_g_23033693031_d_sccl_12/000-0000000-0000000?psc=1,NA
Nutritive Value Of Indian Foods,C. GOPALAN,4.2 out of 5 stars,12,Paperback,290.0,https://www.amazon.in/Nutritive-Value-Indian-Foods-GOPALAN/dp/B0CGNCKPSK/ref=zg_bs_g_23033693031_d_sccl_13/000-0000000-0000000?psc=1,NA
When the Body Says No: The Cost of Hidden Stress,Dr Gabor Maté,4.7 out of 5 stars,"4,208",Paperback,510.0,https://www.amazon.in/When-Body-Says-No-Hidden/dp/178504222X/ref=zg_bs_g_23033693031_d_sccl_14/000-0000000-0000000?psc=1,NA
Out of Your Mind: A Journal and Coloring: A Journal and Coloring Book to Distract Your Anxious Mind,Dani DiPirro,4.7 out of 5 stars,406,Paperback,370.0,https://www.amazon.in/Out-Your-Mind-Coloring-Distract/dp/0593538382/ref=zg_bs_g_23033693031_d_sccl_15/000-0000000-0000000?psc=1,NA
Notes for Healthy Kids,Rujuta Diwekar,4.5 out of 5 stars,"2,443",Paperback,280.0,https://www.amazon.in/Notes-Healthy-Kids-Rujuta-Diwekar/dp/9387894525/ref=zg_bs_g_23033693031_d_sccl_16/000-0000000-0000000?psc=1,https://www.amazon.in/Rujuta-Diwekar/e/B004EEVCUA/ref=zg_bs_g_23033693031_d_sccl_16_bl/000-0000000-0000000
"PREGNANCY NOTES: BEFORE, DURING & AFTER: Before, During and After",Rujuta Diwekar,4.3 out of 5 stars,"1,292",Paperback,280.0,https://www.amazon.in/PREGNANCY-NOTES-BEFORE-DURING-AFTER/dp/9395073101/ref=zg_bs_g_23033693031_d_sccl_17/000-0000000-0000000?psc=1,https://www.amazon.in/Rujuta-Diwekar/e/B004EEVCUA/ref=zg_bs_g_23033693031_d_sccl_17_bl/000-0000000-0000000
Don't Worry: From the million-copy bestselling author of Zen,Shunmyo Masuno,4.6 out of 5 stars,162,Hardcover,389.0,https://www.amazon.in/Dont-Worry-Lessons-Achieving-Calm/dp/024155182X/ref=zg_bs_g_23033693031_d_sccl_18/000-0000000-0000000?psc=1,https://www.amazon.in/Shunmyo-Masuno/e/B004LRH69Q/ref=zg_bs_g_23033693031_d_sccl_18_bl/000-0000000-0000000
THE PCOD THYROID BOOK,Rujuta Diwekar,4.4 out of 5 stars,"3,528",Paperback,256.0,https://www.amazon.in/PCOD-THYROID-BOOK-RUJUTA-DIWEKAR/dp/939507311X/ref=zg_bs_g_23033693031_d_sccl_19/000-0000000-0000000?psc=1,https://www.amazon.in/Rujuta-Diwekar/e/B004EEVCUA/ref=zg_bs_g_23033693031_d_sccl_19_bl/000-0000000-0000000
Four Chapters on Freedom: Commentary on the Yoga Sutras of Patanjali,Yoga Publications Trust,4.7 out of 5 stars,480,Paperback,230.0,https://www.amazon.in/Four-Chapters-Freedom-Commentary-Patanjali/dp/8185787182/ref=zg_bs_g_23033693031_d_sccl_20/000-0000000-0000000?psc=1,NA
