Book Name,Author Name,Rating,Total Ratings,Book Type,Price,Book Link,Author Link
Kitne Ghazi Aye Kitne Ghazi Gaye: A Memoir: A True Life Account of Bravery And Sacrifice of An Army Soldier Who Served India ,K.J.S. Dhillon,4.7 out of 5 stars,"1,531",Hardcover,414.0,https://www.amazon.in/Kitne-Ghazi-Aye-Gaye-Sacrifice/dp/0670097055/ref=zg_bs_g_4149493031_d_sccl_13/000-0000000-0000000?psc=1,https://www.amazon.in/K-J-S-Dhillon/e/B0BSR6F1TX/ref=zg_bs_g_4149493031_d_sccl_13_bl/000-0000000-0000000
Meditations,Marcus Aurelius,4.4 out of 5 stars,"6,884",Paperback,164.0,https://www.amazon.in/Meditations-Penguin-Classics-Marcus-Aurelius/dp/0140449337/ref=zg_bs_g_4149493031_d_sccl_14/000-0000000-0000000?psc=1,NA
Make You Bed,William H. McRaven,4.5 out of 5 stars,"20,744",Hardcover,198.0,https://www.amazon.in/Make-Your-Bed-William-McRaven/dp/0718188861/ref=zg_bs_g_4149493031_d_sccl_15/000-0000000-0000000?psc=1,https://www.amazon.in/William-H-McRaven/e/B000APSSE0/ref=zg_bs_g_4149493031_d_sccl_15_bl/000-0000000-0000000
Autobiography of a Yogi in Hindi | Yogi Kathamrit | Ek Yogi Ki Atmakatha | Paramahansa Yogananda Hindi | Yogi Book,Paramahansa Yogananda,4.7 out of 5 stars,"1,527",Paperback,99.0,https://www.amazon.in/Autobiography-of-a-Yogi/dp/B09C745BCM/ref=zg_bs_g_4149493031_d_sccl_16/000-0000000-0000000?psc=1,https://www.amazon.in/Paramahansa-Yogananda/e/B00KC1KO80/ref=zg_bs_g_4149493031_d_sccl_16_bl/000-0000000-0000000
Psychopathology of Everyday Life by Sigmund Freud – A Masterpiece on Parapraxes | Psychoanalysis | Unconscious Mind | Masterf,Sigmund Freud,4.2 out of 5 stars,"1,008",Paperback,139.0,https://www.amazon.in/Psychopathology-Everyday-Life-Sigmund-Freud/dp/9354402208/ref=zg_bs_g_4149493031_d_sccl_17/000-0000000-0000000?psc=1,https://www.amazon.in/Sigmund-Freud/e/B000AQ8VV4/ref=zg_bs_g_4149493031_d_sccl_17_bl/000-0000000-0000000
Hindus in Hindu Rashtra (Eighth-Class Citizens and Victims of State- Sanctioned Apartheid),Anand Ranganathan,4.8 out of 5 stars,"1,618",Hardcover,259.0,https://www.amazon.in/Rashtra-Eighth-Class-Citizens-Sanctioned-Apartheid/dp/9392209479/ref=zg_bs_g_4149493031_d_sccl_18/000-0000000-0000000?psc=1,NA
Relativity: The Special And The General Theory by Albert Einstein - Theory of Relativity | Physics and Astrophysics | Space a,Albert Einstein,4.5 out of 5 stars,"4,731",Paperback,148.0,https://www.amazon.in/Relativity-Special-General-Albert-Einstein/dp/8175994657/ref=zg_bs_g_4149493031_d_sccl_19/000-0000000-0000000?psc=1,https://www.amazon.in/Albert-Einstein/e/B000AP7JOU/ref=zg_bs_g_4149493031_d_sccl_19_bl/000-0000000-0000000
"Here, There and Everywhere",Murty Sudha,4.6 out of 5 stars,"4,059",Paperback,162.0,https://www.amazon.in/Here-There-Everywhere-Best-Loved-Stories/dp/0143444344/ref=zg_bs_g_4149493031_d_sccl_20/000-0000000-0000000?psc=1,NA
Wings Of Fire An Autobiography,Arun Tiwari,4.6 out of 5 stars,"17,124",Paperback,336.0,https://www.amazon.in/Wings-Fire-Autobiography-Arun-Tiwari/dp/8173711461/ref=zg_bs_g_4149493031_d_sccl_21/000-0000000-0000000?psc=1,NA
The Almanack of Naval Ravikant: A Guide to Wealth and Happiness,Eric Jorgenson,4.6 out of 5 stars,"17,283",Audible Audiobook,586.0,https://www.amazon.in/Almanack-Naval-Ravikant-Wealth-Happiness/dp/B08XN477C3/ref=zg_bs_g_4149493031_d_sccl_22/000-0000000-0000000?psc=1,NA
"Why I am an Atheist and Other Works | Letters & Jail Diary of Bhagat Singh on Revolution, Religion & Politics",Bhagat Singh,4.6 out of 5 stars,"6,698",Paperback,96.0,https://www.amazon.in/Atheist-Other-Works-Bhagat-Singh/dp/9387022811/ref=zg_bs_g_4149493031_d_sccl_23/000-0000000-0000000?psc=1,https://www.amazon.in/Bhagat-Singh/e/B001JOCYDC/ref=zg_bs_g_4149493031_d_sccl_23_bl/000-0000000-0000000
The Art of War,Sun Tzu,4.3 out of 5 stars,"13,578",Paperback,97.2,https://www.amazon.in/Art-War-Sun-Tzu/dp/8172345240/ref=zg_bs_g_4149493031_d_sccl_24/000-0000000-0000000?psc=1,https://www.amazon.in/Sun-Tzu/e/B001IGOJRK/ref=zg_bs_g_4149493031_d_sccl_24_bl/000-0000000-0000000
Story Book- 101 Panchatantra Stories ( Ilustrated stories for children from Ancient India),Om Books Editorial Team,4.5 out of 5 stars,"8,693",Paperback,191.0,https://www.amazon.in/101-Panchatantra-Stories-Children-Illustrated/dp/935376517X/ref=zg_bs_g_4149493031_d_sccl_25/000-0000000-0000000?psc=1,https://www.amazon.in/Om-Books-Editorial-Team/e/B0811S8QJJ/ref=zg_bs_g_4149493031_d_sccl_25_bl/000-0000000-0000000
The Art of War - Deluxe Edition,Sun Tzu,4.4 out of 5 stars,"5,681",Hardcover,334.0,https://www.amazon.in/Art-War-Deluxe-Sun-Tzu/dp/9388369696/ref=zg_bs_g_4149493031_d_sccl_26/000-0000000-0000000?psc=1,NA
Zero to Billions - The Zerodha Story: An inspiring story on how a startup disrupted the Indian Stock Market (Indian Unicorns),ABHISHEK B,4.3 out of 5 stars,379,Kindle Edition,49.0,https://www.amazon.in/Zero-Billions-inspiring-disrupted-Unicorns-ebook/dp/B08XB79MTJ/ref=zg_bs_g_4149493031_d_sccl_27/000-0000000-0000000?psc=1,NA
Saptarshi - The Seven Supreme Sages (Amar Chitra Katha),Vanishree Mahesh,4.7 out of 5 stars,775,Kindle Edition,213.1,https://www.amazon.in/Saptarshi-Seven-Supreme-Sages-Chitra-ebook/dp/B07NVNTB11/ref=zg_bs_g_4149493031_d_sccl_28/000-0000000-0000000?psc=1,NA
War Of Lanka (Ram Chandra Series Book 4),Amish Tripathi,4.3 out of 5 stars,"5,999",Paperback,361.0,https://www.amazon.in/War-Lanka-Ram-Chandra-Book/dp/9356291527/ref=zg_bs_g_4149493031_d_sccl_29/000-0000000-0000000?psc=1,https://www.amazon.in/Amish-Tripathi/e/B005V7D3TW/ref=zg_bs_g_4149493031_d_sccl_29_bl/000-0000000-0000000
Autobiography of A Yogi (Hindi),Paramahansa Yogananda,4.6 out of 5 stars,"4,594",Paperback,181.0,https://www.amazon.in/Autobiography-Yogi-HINDI-Paramahansa-Yogananda/dp/9389432472/ref=zg_bs_g_4149493031_d_sccl_30/000-0000000-0000000?psc=1,NA
Nenu (Atmakatha in Telugu),Brahmanandam,4.6 out of 5 stars,157,Paperback,265.0,https://www.amazon.in/Nenu-Atmakatha-Telugu-Brahmanandam/dp/B0CQYLL2W2/ref=zg_bs_g_4149493031_d_sccl_1/000-0000000-0000000?psc=1,NA
Knowledge Encyclopedia - Inventions and Discoveries (Knowledge Encyclopedia for Children),Wonder House Books,4.6 out of 5 stars,170,Hardcover,598.0,https://www.amazon.in/Knowledge-Encyclopedia-Wonder-House-Books/dp/9354404197/ref=zg_bs_g_4149493031_d_sccl_2/000-0000000-0000000?psc=1,https://www.amazon.in/Wonder-House-Books/e/B085LS5SLK/ref=zg_bs_g_4149493031_d_sccl_2_bl/000-0000000-0000000
"Same as Ever: Timeless Lessons on Risk, Opportunity and Living a Good Life",Morgan Housel,4.4 out of 5 stars,"1,615",Audible Audiobook,323.0,https://www.amazon.in/Same-Ever-Timeless-Lessons-Opportunity/dp/B0CMQRHGV6/ref=zg_bs_g_4149493031_d_sccl_3/000-0000000-0000000?psc=1,NA
